Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E2,14/09/02,Wycombe,Blackpool,1,2,A,1,2,A,K Hill,5.0,6.0,3.0,3.0,12.0,13.0,4.0,7.0,2,1,0,0,2.2,3.25,2.8,2.2,3.2,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8
E2,21/04/03,Colchester,Luton,0,5,A,0,4,A,C Penton,11.0,9.0,5.0,6.0,15.0,13.0,12.0,1.0,2,2,0,0,2.1,3.25,3.0,2.0,3.25,3.2,2.0,3.1,2.8,2.1,3.4,2.875,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.3,3.1
E2,17/08/02,Brentford,Oldham,0,0,D,0,0,D,M Fletcher,5.0,7.0,0.0,2.0,16.0,15.0,10.0,3.0,0,3,0,1,1.833,3.25,3.75,1.9,3.3,3.8,1.9,3.1,3.0,2.0,3.4,3.0,1.83,3.25,3.75,1.833,3.25,3.8,2.0,3.2,3.2
E2,22/02/03,Barnsley,Huddersfield,0,1,A,0,1,A,G Laws,10.0,11.0,2.0,4.0,18.0,11.0,6.0,5.0,2,3,0,0,2.0,3.25,3.25,2.05,3.25,3.25,2.0,3.0,2.9,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.1,3.1
E2,26/10/02,Cardiff,Tranmere,4,0,H,2,0,H,C Penton,16.0,8.0,11.0,1.0,16.0,12.0,7.0,3.0,1,1,0,0,1.444,3.75,6.5,1.5,3.75,6.75,1.45,3.5,5.0,1.44,3.6,6.5,1.5,3.5,6.0,1.444,3.75,6.5,1.44,3.6,6.5
E2,11/01/03,Huddersfield,Peterboro,0,1,A,0,0,D,E Wolstenholme,9.0,5.0,7.0,2.0,16.0,14.0,6.0,7.0,1,1,0,0,2.1,3.25,3.0,2.05,3.25,3.2,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0
E2,04/03/03,Bristol City,Oldham,2,0,H,0,0,D,T Parkes,14.0,5.0,11.0,0.0,10.0,13.0,9.0,3.0,0,0,0,0,2.0,3.25,3.25,2.25,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.1,3.25,3.0,2.2,3.3,2.7
E2,29/10/02,Wycombe,Chesterfield,2,0,H,0,0,D,P Crossley,18.0,7.0,12.0,4.0,7.0,9.0,10.0,6.0,0,2,0,0,2.1,3.25,3.0,2.0,3.2,3.3,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2
E2,10/01/03,Bristol City,Wigan,0,1,A,0,0,D,D Pugh,14.0,11.0,5.0,6.0,12.0,14.0,4.0,2.0,2,3,0,0,2.5,3.2,2.5,2.42,3.2,2.62,2.3,3.0,2.4,2.38,3.2,2.6,2.63,3.2,2.38,2.4,3.2,2.6,2.3,3.2,2.62
E2,01/03/03,Notts County,Luton,2,1,H,0,0,D,M Messias,8.0,11.0,6.0,6.0,10.0,12.0,5.0,6.0,2,2,0,0,2.5,3.2,2.5,2.5,3.25,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.5,3.1,2.5
E2,23/11/02,Crewe,Blackpool,3,0,H,1,0,H,P Walton,14.0,7.0,9.0,5.0,10.0,11.0,10.0,3.0,1,3,0,1,1.8,3.4,3.75,1.83,3.4,4.06,1.75,3.1,3.6,1.67,3.4,4.33,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75
E2,23/11/02,Luton,QPR,0,0,D,0,0,D,E Wolstenholme,4.0,8.0,1.0,2.0,9.0,13.0,10.0,5.0,4,2,2,0,2.2,3.2,2.875,2.2,3.3,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2
E2,21/04/03,Blackpool,Mansfield,3,3,D,2,1,H,M Jones,14.0,10.0,9.0,8.0,7.0,18.0,8.0,10.0,1,1,0,0,2.1,3.5,2.75,1.8,3.4,3.8,,,,1.8,3.5,3.5,1.91,3.4,3.4,1.909,3.4,3.4,1.9,3.4,3.25
E2,04/02/03,Cheltenham,Tranmere,3,1,H,1,0,H,C Penton,14.0,12.0,8.0,6.0,14.0,17.0,5.0,8.0,3,1,0,0,2.625,3.2,2.375,2.75,3.4,2.25,2.6,3.0,2.2,2.75,3.2,2.25,2.7,3.2,2.3,2.7,3.2,2.3,2.75,3.25,2.2
E2,29/10/02,Colchester,Barnsley,1,1,D,1,1,D,C Penton,4.0,17.0,3.0,8.0,12.0,14.0,2.0,12.0,0,1,1,0,2.1,3.25,3.0,2.11,3.2,3.2,2.0,3.0,2.9,2.25,3.2,2.75,2.2,3.2,2.88,2.2,3.2,2.9,2.0,3.2,3.2
E2,28/12/02,Stockport,Bristol City,1,4,A,0,3,A,J P Robinson,7.0,14.0,4.0,10.0,12.0,9.0,5.0,5.0,1,1,0,0,3.0,3.25,2.1,3.0,3.3,2.1,2.6,3.0,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.875,3.2,2.2,2.75,3.25,2.2
E2,30/11/02,Port Vale,Mansfield,4,2,H,2,1,H,A Leake,16.0,8.0,9.0,6.0,10.0,17.0,11.0,0.0,0,1,0,0,1.727,3.25,4.333,1.75,3.45,4.15,1.7,3.2,3.7,1.8,3.25,3.75,1.73,3.5,4.0,1.75,3.4,4.0,1.72,3.4,4.0
E2,14/09/02,Oldham,Mansfield,6,1,H,3,1,H,R Beeby,12.0,10.0,4.0,3.0,17.0,14.0,8.0,7.0,0,1,0,0,1.5,3.5,6.0,1.53,3.5,5.6,1.5,3.5,4.5,1.5,3.4,6.0,1.53,3.4,6.0,1.533,3.4,6.0,1.53,3.4,5.5
E2,03/05/03,Huddersfield,Oldham,1,1,D,1,0,H,M Ryan,5.0,12.0,4.0,5.0,10.0,13.0,3.0,10.0,0,0,0,0,2.625,3.4,2.25,2.8,3.45,2.17,,,,2.5,3.25,2.4,2.8,3.25,2.2,2.8,3.25,2.2,2.87,3.3,2.1
E2,27/08/02,Crewe,Cheltenham,1,0,H,1,0,H,D Gallagher,13.0,10.0,5.0,5.0,10.0,9.0,4.0,2.0,0,0,0,0,1.62,3.4,5.0,1.65,3.4,4.5,1.55,3.4,4.3,1.57,3.5,5.0,1.57,3.4,5.5,1.53,3.4,5.5,1.58,3.42,4.97
E2,31/08/02,Oldham,Wycombe,0,2,A,0,1,A,A Kaye,13.0,10.0,3.0,6.0,15.0,20.0,3.0,6.0,1,0,0,0,1.727,3.25,4.333,1.8,3.3,4.15,1.7,3.2,3.7,1.667,3.25,4.5,1.8,3.2,4.0,1.8,3.25,4.0,1.72,3.25,4.2
E2,02/11/02,Cardiff,Peterboro,3,0,H,1,0,H,P Danson,16.0,5.0,9.0,3.0,3.0,9.0,12.0,0.0,1,2,0,1,1.333,4.333,7.5,1.4,4.0,7.2,1.35,3.8,6.2,1.33,4.0,8.0,1.36,4.0,7.5,1.4,3.75,7.5,1.33,4.0,8.0
E2,13/08/02,Crewe,Notts County,0,3,A,0,2,A,G Frankland,13.0,11.0,5.0,8.0,10.0,17.0,5.0,5.0,0,0,0,0,1.8,3.25,4.0,1.77,3.35,3.95,1.8,3.1,3.4,1.667,3.4,4.333,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75
E2,26/12/02,Huddersfield,Tranmere,1,2,A,0,0,D,A Leak,11.0,3.0,1.0,1.0,15.0,13.0,9.0,6.0,1,0,0,0,2.5,3.2,2.5,2.38,3.25,2.65,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.4,3.2,2.6,2.3,3.2,2.62
E2,22/02/03,Chesterfield,Crewe,0,2,A,0,1,A,M Clattenburg,12.0,10.0,6.0,8.0,10.0,4.0,4.0,11.0,2,0,0,0,3.0,3.25,2.1,3.25,3.25,2.05,2.9,3.0,2.0,3.2,3.2,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.4,3.25,1.9
E2,14/09/02,Cardiff,Stockport,2,1,H,2,1,H,A Hall,11.0,3.0,6.0,2.0,9.0,9.0,4.0,2.0,1,3,0,0,1.615,3.4,5.0,1.65,3.4,4.6,1.65,3.2,3.9,1.667,3.25,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5
E2,12/10/02,Stockport,Crewe,1,4,A,0,2,A,G Laws,10.0,6.0,5.0,5.0,12.0,11.0,7.0,1.0,2,2,0,0,2.6,3.2,2.4,2.5,3.2,2.5,2.35,3.0,2.35,2.5,3.2,2.5,2.63,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5
E2,26/04/03,Barnsley,Brentford,1,0,H,0,0,D,L Cable,19.0,5.0,10.0,1.0,9.0,18.0,8.0,1.0,1,0,0,0,1.727,3.5,4.0,1.81,3.45,3.85,1.7,3.2,3.7,1.667,3.6,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.72,3.5,3.8
E2,09/11/02,Luton,Port Vale,0,0,D,0,0,D,J P Robinson,12.0,4.0,0.0,0.0,10.0,11.0,6.0,5.0,1,2,0,0,1.8,3.25,4.0,1.78,3.35,4.05,1.7,3.2,3.7,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.72,3.25,4.2
E2,12/04/03,QPR,Luton,2,0,H,1,0,H,J Ross,10.0,3.0,5.0,0.0,12.0,20.0,6.0,4.0,0,1,0,0,1.667,3.5,4.333,1.65,3.45,4.65,1.65,3.2,3.9,1.667,3.4,4.333,1.67,3.4,4.5,1.667,3.4,4.5,1.61,3.5,4.5
E2,05/10/02,Crewe,QPR,2,0,H,1,0,H,G Cain,13.0,14.0,8.0,6.0,6.0,13.0,8.0,9.0,0,0,0,0,2.2,3.25,2.8,2.11,3.3,3.05,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.1,3.2,3.0
E2,09/11/02,Stockport,Cheltenham,1,1,D,1,1,D,G Salisbury,8.0,10.0,4.0,7.0,7.0,9.0,10.0,5.0,0,2,0,0,1.8,3.25,4.0,1.8,3.3,4.0,1.8,3.1,3.4,1.8,3.4,3.6,1.73,3.4,4.0,1.727,3.4,4.2,1.8,3.3,3.75
E2,17/08/02,Crewe,Colchester,2,0,H,1,0,H,G Salisbury,10.0,9.0,5.0,6.0,8.0,6.0,1.0,6.0,0,0,0,0,1.667,3.4,4.5,1.67,3.4,4.75,1.7,3.2,3.7,1.727,3.2,4.333,1.67,3.4,4.5,1.727,3.25,4.333,1.66,3.3,4.5
E2,26/12/02,Cheltenham,Crewe,0,4,A,0,3,A,B Curson,11.0,17.0,7.0,10.0,14.0,9.0,5.0,4.0,2,1,2,0,3.0,3.25,2.1,3.05,3.3,2.1,2.8,3.0,2.1,2.75,3.25,2.2,3.0,3.25,2.1,3.0,3.25,2.1,3.0,3.2,2.1
E2,08/02/03,Mansfield,Notts County,3,2,H,0,0,D,R Pearson,17.0,7.0,10.0,3.0,11.0,15.0,8.0,3.0,2,3,0,0,2.25,3.25,2.75,2.2,3.2,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.2,2.8
E2,14/12/02,Mansfield,Blackpool,4,0,H,1,0,H,M Thorpe,9.0,7.0,2.0,0.0,17.0,13.0,2.0,4.0,1,2,0,1,2.625,3.2,2.375,2.5,3.2,2.5,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E2,24/11/02,Cardiff,Chesterfield,1,0,H,1,0,H,R Beeby,12.0,8.0,7.0,5.0,13.0,9.0,8.0,3.0,0,1,0,0,1.444,3.75,6.5,1.48,3.85,6.5,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5
E2,05/10/02,Huddersfield,Port Vale,2,2,D,2,2,D,S Mathieson,15.0,11.0,10.0,5.0,14.0,11.0,11.0,5.0,0,0,0,0,2.25,3.25,2.75,2.31,3.35,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.88,2.25,3.25,2.75,2.37,3.1,2.62
E2,31/08/02,Cheltenham,Cardiff,1,1,D,1,1,D,G Barber,3.0,17.0,3.0,9.0,12.0,11.0,2.0,9.0,1,1,0,0,3.5,3.25,1.909,3.1,3.3,2.1,3.0,3.1,1.9,3.75,3.25,1.8,3.5,3.25,1.91,3.5,3.25,1.909,3.4,3.25,1.9
E2,21/09/02,Notts County,Cardiff,0,1,A,0,1,A,J P Robinson,12.0,14.0,7.0,5.0,14.0,13.0,6.0,5.0,2,3,0,0,3.0,3.25,2.1,3.1,3.3,2.1,2.9,3.0,2.0,2.75,3.25,2.2,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,2.0
E2,21/12/02,QPR,Brentford,1,1,D,1,1,D,M Messias,14.0,7.0,9.0,3.0,22.0,22.0,7.0,8.0,3,3,0,0,2.25,3.25,2.75,2.1,3.3,3.05,2.1,3.0,2.9,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.2,2.8,2.2,3.2,2.8
E2,19/04/03,Plymouth,Port Vale,3,0,H,0,0,D,M Warren,14.0,2.0,6.0,2.0,8.0,7.0,5.0,6.0,2,2,0,0,1.909,3.4,3.4,1.87,3.35,3.65,1.9,3.2,2.9,2.0,3.4,3.0,1.91,3.4,3.4,1.909,3.4,3.4,1.83,3.3,3.6
E2,14/01/03,Oldham,Brentford,2,1,H,1,1,D,M Clattenburg,8.0,6.0,4.0,3.0,16.0,19.0,7.0,4.0,5,2,1,0,1.727,3.5,4.0,1.7,3.45,4.25,1.7,3.2,3.7,1.91,3.2,3.5,1.73,3.25,4.33,1.727,3.4,4.2,1.72,3.4,4.0
E2,17/08/02,Cardiff,Northampton,1,2,A,1,1,D,L Cable,17.0,7.0,1.0,2.0,5.0,13.0,10.0,5.0,0,1,0,0,1.364,3.75,9.0,1.42,3.76,8.0,1.4,3.6,5.5,1.4,3.75,7.0,1.33,4.0,8.5,1.4,3.75,7.5,1.36,3.75,8.0
E2,30/11/02,Cheltenham,Brentford,1,0,H,0,0,D,K Hill,9.0,6.0,9.0,6.0,17.0,13.0,11.0,4.0,3,1,1,0,2.5,3.2,2.5,2.6,3.25,2.45,2.35,3.0,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E2,08/03/03,QPR,Bristol City,1,0,H,1,0,H,P Rejer,10.0,4.0,4.0,1.0,18.0,11.0,5.0,9.0,0,2,0,0,2.2,3.25,2.8,2.0,3.3,3.2,2.1,3.0,2.8,2.1,3.2,3.0,2.25,3.25,2.75,2.25,3.2,2.8,2.2,3.25,2.75
E2,23/11/02,Plymouth,Stockport,4,1,H,3,1,H,M Warren,20.0,4.0,8.0,1.0,7.0,16.0,8.0,5.0,0,5,0,1,1.909,3.25,3.5,2.02,3.3,3.5,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2
E2,26/10/02,Barnsley,Wycombe,1,1,D,1,1,D,G Cain,17.0,10.0,13.0,6.0,8.0,14.0,9.0,4.0,1,2,0,0,2.1,3.25,3.0,2.16,3.25,3.15,2.1,3.0,2.8,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0
E2,04/03/03,Colchester,Northampton,2,0,H,1,0,H,D Crick,10.0,5.0,5.0,1.0,5.0,13.0,4.0,1.0,0,3,0,0,1.8,3.25,4.0,1.8,3.35,4.0,1.75,3.2,3.5,1.62,3.5,4.5,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.4,3.6
E2,26/12/02,Oldham,Blackpool,1,1,D,1,1,D,M Jones,10.0,14.0,5.0,9.0,9.0,13.0,6.0,5.0,2,3,0,0,1.727,3.5,4.0,1.7,3.45,4.35,1.7,3.2,3.7,1.62,3.5,4.5,1.72,3.4,4.0,1.7,3.4,4.333,1.72,3.4,4.0
E2,19/04/03,Peterboro,Blackpool,1,0,H,1,0,H,P Armstrong,14.0,10.0,8.0,4.0,12.0,18.0,11.0,2.0,1,3,0,0,1.909,3.25,3.5,2.05,3.25,3.21,1.9,3.1,3.0,1.909,3.25,3.4,1.91,3.4,3.4,1.909,3.4,3.4,1.83,3.2,3.75
E2,21/12/02,Wigan,Huddersfield,1,0,H,1,0,H,M Pike,15.0,6.0,9.0,5.0,9.0,7.0,8.0,6.0,0,0,0,0,1.364,4.0,7.5,1.38,3.95,7.75,1.35,3.6,6.5,1.4,3.75,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.36,3.75,8.0
E2,15/02/03,Luton,Northampton,3,2,H,1,1,D,K Hill,11.0,2.0,3.0,2.0,20.0,20.0,12.0,1.0,1,2,0,0,1.615,3.6,4.5,1.6,3.5,5.2,1.55,3.3,4.5,1.5,3.4,6.0,1.53,3.5,5.5,1.533,3.5,5.5,1.53,3.4,5.5
E2,29/10/02,Brentford,Plymouth,0,0,D,0,0,D,M Thorpe,5.0,11.0,2.0,5.0,13.0,18.0,6.0,3.0,2,1,0,0,1.909,3.25,3.5,1.9,3.3,3.5,1.9,3.1,3.0,1.91,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.6,1.9,3.2,3.5
E2,04/01/03,Swindon,Chesterfield,3,0,H,1,0,H,S Tomlin,19.0,3.0,11.0,1.0,9.0,8.0,8.0,0.0,0,0,0,0,2.1,3.25,3.0,2.1,3.3,3.1,2.1,3.0,2.8,2.1,3.4,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0
E2,26/12/02,QPR,Wycombe,2,1,H,2,0,H,S Bennett,12.0,6.0,5.0,2.0,15.0,8.0,4.0,10.0,3,2,0,0,1.833,3.5,3.5,1.9,3.3,3.6,1.8,3.0,3.5,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.2,3.75
E2,04/03/03,Notts County,Port Vale,1,0,H,0,0,D,C Webster,8.0,6.0,5.0,1.0,16.0,10.0,2.0,2.0,1,2,0,0,1.83,3.25,3.75,1.85,3.35,3.75,1.85,3.1,3.2,1.73,3.5,3.75,1.83,3.25,3.75,1.83,3.25,3.75,1.83,3.4,3.5
E2,18/01/03,Wigan,Colchester,2,1,H,1,0,H,A Penn,15.0,5.0,7.0,4.0,7.0,10.0,6.0,4.0,3,1,0,0,1.286,5.0,7.5,1.33,4.4,8.0,1.3,3.8,7.5,1.29,4.5,8.0,1.3,4.5,8.0,1.3,4.5,8.0,1.28,4.5,8.0
E2,28/12/02,Blackpool,Colchester,3,1,H,2,0,H,A Kaye,19.0,10.0,11.0,3.0,6.0,8.0,9.0,2.0,1,2,0,0,1.8,3.25,4.0,1.9,3.15,3.75,1.85,3.1,3.2,1.91,3.4,3.25,1.83,3.25,3.75,1.833,3.25,3.75,1.9,3.4,3.25
E2,24/08/02,Cheltenham,Plymouth,1,2,A,1,0,H,K Hill,12.0,10.0,6.0,3.0,19.0,10.0,6.0,4.0,3,1,0,0,2.5,3.2,2.5,2.5,3.15,2.55,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.6,3.2,2.4,2.5,3.1,2.5
E2,31/08/02,Bristol City,Tranmere,2,0,H,0,0,D,M Warren,10.0,7.0,7.0,4.0,16.0,16.0,8.0,4.0,1,2,0,0,1.909,3.25,3.5,1.9,3.3,3.7,1.9,3.1,3.0,1.909,3.25,3.4,1.91,3.25,3.0,1.95,3.25,3.4,1.9,3.25,3.4
E2,03/05/03,Blackpool,Chesterfield,1,1,D,0,1,A,T Parkes,15.0,16.0,6.0,6.0,13.0,13.0,2.0,6.0,2,3,0,0,2.75,3.4,2.2,2.76,3.4,2.22,,,,2.625,3.5,2.2,2.8,3.5,2.1,2.8,3.5,2.1,2.75,3.2,2.25
E2,22/01/03,Swindon,Blackpool,1,1,D,1,0,H,D Crick,6.0,8.0,4.0,4.0,13.0,6.0,6.0,2.0,1,0,0,0,2.1,3.25,3.0,2.2,3.25,2.95,1.9,3.1,3.0,1.83,3.4,3.5,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0
E2,09/11/02,Blackpool,Wigan,0,2,A,0,1,A,A Bates,14.0,10.0,10.0,4.0,11.0,12.0,12.0,3.0,0,1,0,0,2.625,3.2,2.375,2.55,3.2,2.45,2.4,3.0,2.3,2.75,3.25,2.2,2.62,3.2,2.38,2.6,3.2,2.4,2.5,3.25,2.4
E2,08/02/03,Cheltenham,Stockport,0,2,A,0,0,D,P Crossley,21.0,12.0,7.0,7.0,12.0,14.0,7.0,6.0,1,3,0,1,2.0,3.25,3.25,2.1,3.2,3.1,2.1,3.0,2.8,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0
E2,05/04/03,Wycombe,Stockport,1,4,A,0,0,D,A Penn,1.0,8.0,1.0,5.0,10.0,10.0,2.0,7.0,0,0,0,0,1.909,3.25,3.5,1.85,3.3,3.65,1.9,3.0,3.1,1.909,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,26/04/03,Port Vale,Huddersfield,5,1,H,2,1,H,P Joslin,7.0,14.0,6.0,8.0,16.0,18.0,2.0,7.0,0,4,0,1,2.1,3.25,3.0,2.22,3.35,2.85,2.1,3.0,2.8,2.0,3.6,2.875,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.4,2.8
E2,09/11/02,Colchester,Bristol City,2,2,D,0,1,A,J Ross,10.0,10.0,8.0,7.0,12.0,18.0,3.0,2.0,1,3,0,0,3.0,3.25,2.1,2.95,3.25,2.15,2.8,3.0,2.1,3.0,3.4,2.0,3.0,3.25,2.1,3.0,3.25,2.1,2.8,3.2,2.2
E2,14/09/02,Luton,Notts County,2,2,D,0,2,A,A Kaye,17.0,13.0,8.0,7.0,17.0,16.0,11.0,2.0,2,2,0,0,1.833,3.25,3.75,1.9,3.25,3.55,1.8,3.1,3.4,1.8,3.5,3.5,1.8,3.2,4.0,1.8,3.25,4.0,1.9,3.2,3.5
E2,30/11/02,Bristol City,Crewe,2,2,D,0,2,A,P Crossley,12.0,11.0,6.0,9.0,9.0,7.0,6.0,2.0,0,2,0,0,1.909,3.25,3.5,1.96,3.3,3.65,1.9,3.1,3.0,1.83,3.2,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.9,3.25,3.4
E2,24/08/02,Bristol City,Wycombe,3,0,H,1,0,H,P Walton,8.0,10.0,4.0,5.0,14.0,10.0,4.0,8.0,1,2,0,0,1.727,3.25,4.333,1.76,3.3,4.25,1.7,3.2,3.7,1.727,3.4,4.0,1.67,3.4,4.5,1.727,3.3,4.333,1.72,3.25,4.2
E2,26/12/02,Swindon,Brentford,2,1,H,1,0,H,T Parkes,19.0,11.0,14.0,6.0,18.0,15.0,7.0,5.0,1,2,0,1,2.4,3.2,2.6,2.42,3.2,2.62,2.3,3.0,2.4,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.3,2.5
E2,29/10/02,Mansfield,Cardiff,0,1,A,0,0,D,N Barry,11.0,15.0,6.0,9.0,8.0,8.0,3.0,4.0,0,1,0,0,5.0,3.4,1.615,4.0,3.4,1.75,3.7,3.2,1.7,3.75,3.25,1.8,4.0,3.25,1.8,4.333,3.25,1.727,4.5,3.3,1.66
E2,08/03/03,Peterboro,Wigan,1,1,D,0,0,D,P Crossley,6.0,19.0,4.0,11.0,10.0,9.0,4.0,7.0,0,2,0,0,3.25,3.25,2.0,3.5,3.3,1.9,3.3,3.0,1.85,3.0,3.2,2.1,3.5,3.25,1.91,3.5,3.25,1.909,3.6,3.3,1.83
E2,12/04/03,Barnsley,Peterboro,1,2,A,1,0,H,M Clattenburg,11.0,11.0,5.0,7.0,19.0,17.0,6.0,5.0,3,2,0,0,1.909,3.25,3.5,2.0,3.25,3.25,1.9,3.0,3.1,1.909,3.25,3.4,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E2,26/08/02,Cardiff,Luton,0,0,D,0,0,D,P Danson,8.0,7.0,7.0,3.0,17.0,17.0,6.0,4.0,1,3,0,0,1.4,3.75,7.5,1.5,3.7,5.5,1.45,3.6,4.8,1.4,3.75,7.0,,,,1.444,3.75,6.5,,,
E2,21/03/03,Cardiff,Mansfield,1,0,H,0,0,D,G Hegley,16.0,5.0,4.0,3.0,4.0,8.0,9.0,3.0,1,1,0,0,1.5,3.5,6.0,1.52,3.6,5.75,1.4,3.6,5.5,1.4,3.75,7.0,1.5,3.5,6.0,1.5,3.5,6.0,1.4,3.6,7.5
E2,28/12/02,Peterboro,Northampton,0,0,D,0,0,D,M Jones,15.0,8.0,7.0,2.0,15.0,20.0,6.0,1.0,3,1,0,0,2.2,3.25,2.8,2.15,3.4,2.85,2.1,3.0,2.8,2.1,3.4,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.3,2.87
E2,01/01/03,Chesterfield,Luton,2,1,H,0,1,A,M Ryan,13.0,12.0,9.0,9.0,12.0,12.0,5.0,11.0,2,4,0,0,2.4,3.2,2.6,2.42,3.25,2.6,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.6,3.1,2.4
E2,31/08/02,Port Vale,Peterboro,1,0,H,0,0,D,G Salisbury,12.0,12.0,6.0,5.0,10.0,13.0,5.0,4.0,2,2,0,0,1.909,3.25,3.5,1.95,3.3,3.5,1.9,3.1,3.0,1.909,3.25,3.4,1.83,3.25,3.75,1.85,3.4,3.6,1.83,3.4,3.5
E2,14/02/03,Colchester,Mansfield,1,0,H,0,0,D,I Williamson,16.0,13.0,11.0,7.0,9.0,14.0,5.0,7.0,1,2,0,0,2.1,3.25,3.0,2.1,3.25,3.15,2.0,3.0,2.9,2.1,3.4,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2
E2,29/03/03,Oldham,Port Vale,1,1,D,1,1,D,P Rejer,26.0,9.0,16.0,5.0,10.0,12.0,11.0,4.0,0,2,0,0,1.53,3.75,5.0,1.57,3.5,5.5,1.5,3.4,4.7,1.57,3.5,5.0,1.53,3.5,5.5,1.53,3.5,5.5,1.53,3.4,5.5
E2,14/09/02,Barnsley,Plymouth,1,1,D,1,1,D,M Fletcher,10.0,7.0,3.0,4.0,19.0,11.0,13.0,4.0,2,1,0,0,2.375,3.2,2.625,2.3,3.2,2.7,2.3,3.0,2.4,2.2,3.25,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62
E2,28/09/02,Tranmere,Stockport,1,0,H,1,0,H,C Wilkes,14.0,12.0,11.0,6.0,15.0,18.0,4.0,4.0,1,1,0,0,2.2,3.25,2.8,2.05,3.3,3.45,2.1,3.0,2.8,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0
E2,12/10/02,Plymouth,Wigan,1,3,A,1,1,D,P Armstrong,10.0,13.0,7.0,6.0,12.0,13.0,8.0,4.0,1,1,0,0,2.625,3.2,2.375,2.7,3.15,2.35,2.4,3.0,2.3,2.5,3.25,2.4,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.1,2.3
