Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
E2,24/11/01,Northampton,Wigan,0,2,A,0,1,A,4267.0,C Pinton,10,11,3,4,0,0,9,10,12,,1,8,1,1,0,0,10,10,2.4,3.1,2.65,2.35,3.0,2.35,2.5,3.2,2.5,2.38,3.2,2.62,2.25,3.25,2.75,2.3,3.3,2.62
E2,15/09/01,Swindon,Tranmere,2,2,D,1,1,D,6089.0,M. G. Cowburn,17,12,11,10,2,0,1,10,17,,2,3,3,2,0,1,30,45,,,,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0
E2,06/11/01,Blackpool,Stoke,2,2,D,0,0,D,4921.0,N. S. Barry,11,6,5,3,1,1,8,5,3,,7,8,2,1,0,0,20,10,2.68,3.25,2.3,2.6,3.0,2.2,3.0,3.25,2.1,2.75,3.25,2.25,2.8,3.25,2.2,2.7,3.2,2.3
E2,06/04/02,Peterboro,Brighton,0,1,A,0,0,D,8321.0,"Frankland, G. B.",21,12,8,6,0,0,12,1,8,,2,3,2,1,0,0,20,10,3.5,3.25,1.9,3.0,3.1,1.9,3.4,3.4,1.91,3.6,3.4,1.833,3.5,3.6,1.8,3.5,3.25,1.9
E2,20/04/02,Swindon,Wycombe,1,1,D,0,1,A,7492.0,"Jordan, W. M.",16,10,8,3,0,0,10,4,7,,3,3,2,1,0,0,20,10,2.0,3.2,3.3,,,,2.2,3.25,2.87,2.1,3.2,2.875,2.2,3.25,2.8,2.0,3.25,3.25
E2,12/02/02,Tranmere,Northampton,2,0,H,0,0,D,7739.0,"Parkes, T. A.",11,9,6,2,0,0,5,0,13,,10,3,1,2,0,0,10,20,1.55,3.5,5.5,1.55,3.3,4.5,1.57,3.6,5.0,1.533,3.4,6.0,1.571,3.6,5.0,1.57,3.4,5.5
E2,30/03/02,Port Vale,Wigan,1,0,H,1,0,H,4359.0,"Alcock, P. E.",2,9,1,5,0,0,3,4,6,,1,2,0,0,0,0,0,0,2.3,3.15,2.75,2.3,2.9,2.5,2.5,3.2,2.5,2.3,3.2,2.7,2.25,3.25,2.75,2.37,3.2,2.62
E2,12/03/02,Brentford,Chesterfield,0,0,D,0,0,D,5372.0,"Alcock, P. E.",15,4,6,2,1,0,12,2,14,,2,1,0,2,0,0,0,20,1.42,3.7,7.0,1.4,3.6,5.5,1.44,3.75,6.5,1.444,3.6,7.0,1.364,4.0,7.5,1.4,3.6,8.0
E2,11/02/02,Brighton,Reading,3,1,H,0,0,D,6756.0,"Alcock, P. E.",14,4,7,2,0,0,10,6,8,,5,6,1,0,0,0,10,0,2.35,3.2,2.65,,,,2.37,3.2,2.62,2.375,3.2,2.625,2.375,3.2,2.6,2.3,3.2,2.7
E2,23/10/01,Wrexham,Blackpool,1,1,D,1,0,H,5640.0,R. J. Harris,8,9,4,6,0,1,10,9,14,,4,4,1,2,0,0,10,20,2.15,3.3,2.9,2.2,3.0,2.6,2.37,3.4,2.5,2.2,3.25,2.8,2.38,3.2,2.6,2.1,3.25,3.0
E2,30/03/02,Notts County,Bournemouth,2,0,H,1,0,H,9014.0,"Jordan, W. M.",18,5,13,0,0,0,9,1,11,,4,3,2,5,0,0,20,50,1.75,3.3,4.15,1.75,2.9,3.8,1.73,3.25,4.33,1.727,3.25,4.333,1.8,3.25,4.0,1.8,3.2,4.0
E2,08/09/01,Brentford,Tranmere,4,0,H,1,0,H,5211.0,P. Walton,15,5,9,3,1,0,9,5,24,,5,3,1,0,0,0,10,0,,,,1.9,3.1,3.0,1.8,3.4,3.75,2.0,3.25,3.25,2.1,3.4,2.88,2.0,3.25,3.25
E2,22/09/01,Wigan,QPR,1,2,A,1,1,D,6686.0,A. N. Butler,9,11,7,8,0,0,1,11,9,,10,3,2,3,0,0,20,30,,,,1.9,3.1,3.0,2.0,3.25,3.25,2.0,3.4,3.1,2.2,3.25,2.8,,,
E2,16/03/02,Stoke,Peterboro,1,0,H,1,0,H,12983.0,"Fernandez, R",14,11,7,4,0,0,4,9,4,,1,3,0,2,0,0,0,20,1.45,3.78,6.15,1.4,3.6,5.5,1.44,3.75,6.5,1.4,4.0,6.5,1.4,4.0,6.5,1.44,3.6,7.0
E2,23/02/02,Port Vale,QPR,1,0,H,1,0,H,6228.0,"Brandwood, M. J.",8,9,4,3,0,0,4,7,7,,1,0,1,2,0,0,10,20,2.1,3.25,3.0,1.85,3.0,3.3,1.91,3.4,3.4,1.909,3.25,3.5,1.833,3.4,3.6,,,
E2,22/09/01,Cardiff,Huddersfield,1,2,A,1,1,D,12280.0,M. J. Brandwood,9,9,5,6,0,0,4,1,11,,0,3,2,2,0,0,20,20,,,,2.0,3.0,2.9,2.1,3.25,3.0,2.0,3.25,3.25,2.1,3.25,3.0,2.0,3.25,3.25
E2,08/09/01,Bournemouth,Swindon,0,0,D,0,0,D,3770.0,R. J. Beeby,11,10,3,3,0,0,3,9,11,10.0,4,2,3,1,0,0,30,10,,,,2.1,3.0,2.8,2.1,3.25,3.0,2.2,3.25,2.8,2.25,3.4,2.62,2.2,3.25,2.8
E2,09/02/02,Huddersfield,Tranmere,2,1,H,0,1,A,15784.0,"Richards, P. R.",15,7,7,4,0,0,6,7,16,17.0,3,2,3,3,0,0,30,30,1.98,3.25,3.3,1.9,3.0,3.1,2.0,3.25,3.25,1.95,3.25,3.4,2.2,3.25,2.8,1.9,3.25,3.5
E2,13/01/02,Swindon,Bristol City,1,2,A,0,1,A,7273.0,"Rennie, U. D.",11,8,2,6,0,0,6,5,16,16.0,7,7,4,0,1,0,65,0,2.75,3.1,2.33,2.4,3.0,2.3,2.62,3.2,2.37,2.7,3.2,2.3,2.75,3.25,2.25,2.7,3.2,2.3
E2,12/03/02,Wycombe,Huddersfield,2,4,A,0,2,A,5546.0,"Beeby, R. J.",10,15,6,7,0,1,5,5,13,10.0,2,1,3,2,0,0,30,20,2.5,3.25,2.45,2.4,3.0,2.3,2.5,3.2,2.5,2.375,3.2,2.625,2.375,3.2,2.6,2.6,3.2,2.4
E2,11/09/01,Wrexham,Bury,1,0,H,0,0,D,2470.0,M. A. Cooper,9,9,6,5,0,0,11,10,13,9.0,6,4,3,5,0,0,30,50,,,,1.8,3.1,3.4,1.73,3.25,4.33,1.8,3.25,4.0,1.73,3.5,4.0,1.8,3.4,3.75
E2,25/08/01,Blackpool,Wycombe,2,2,D,2,1,H,5010.0,C. H. Webster,17,6,9,2,0,0,11,6,13,19.0,5,4,2,1,0,0,20,10,,,,2.2,2.9,2.7,2.25,3.25,2.75,,,,2.2,3.25,2.8,2.2,3.25,2.8
E2,13/10/01,Wrexham,QPR,1,0,H,1,0,H,4474.0,M. Ryan,8,13,3,5,1,0,2,1,7,15.0,3,9,1,2,1,0,35,20,,,,2.8,3.0,2.1,3.0,3.25,2.1,,,,3.0,3.25,2.1,,,
E2,16/02/02,QPR,Wrexham,2,1,H,0,1,A,9706.0,"Rejer, P.",14,2,4,2,0,0,10,1,5,12.0,2,7,0,1,0,0,0,10,1.65,3.35,4.8,1.6,3.2,4.2,1.61,3.4,5.0,1.615,3.4,5.0,1.571,3.6,5.0,,,
E2,16/03/02,Chesterfield,Reading,0,2,A,0,2,A,5145.0,"Hill, K. D.",8,13,3,8,1,0,3,5,12,14.0,2,2,3,1,0,0,30,10,3.35,3.15,2.0,2.8,3.1,2.0,2.87,3.25,2.2,3.25,3.25,2.0,3.25,3.25,2.0,3.5,3.25,1.9
E2,13/10/01,Cambridge,Bury,3,1,H,1,1,D,3252.0,P. Jones,9,7,5,5,0,0,3,6,16,19.0,2,1,2,3,0,0,20,30,,,,1.8,3.2,3.3,1.73,3.25,4.33,,,,1.83,3.4,3.6,1.8,3.4,3.75
E2,27/10/01,Blackpool,Chesterfield,1,0,H,0,0,D,5395.0,G. B. Frankland,10,11,8,7,1,0,8,8,9,9.0,2,7,2,3,0,0,20,30,1.8,3.3,3.9,1.75,3.2,3.5,1.73,3.25,4.33,1.75,3.4,4.0,1.67,3.4,4.5,1.8,3.4,3.75
E2,20/11/01,Wycombe,Northampton,2,1,H,1,1,D,5817.0,G. Edgeley,7,8,4,2,0,1,4,6,7,5.0,4,2,1,1,0,0,10,10,1.52,3.55,5.6,1.55,3.3,4.5,1.61,3.4,5.0,1.53,3.4,6.0,1.53,3.5,5.5,1.57,3.4,5.5
E2,03/11/01,Brentford,Blackpool,2,0,H,0,0,D,7605.0,G. K. Hegley,10,12,5,3,0,1,4,8,9,11.0,2,6,0,2,0,0,0,20,1.53,3.75,5.1,1.5,3.5,4.5,1.53,3.5,5.5,1.53,3.5,5.5,1.57,3.6,5.0,1.5,3.75,5.5
E2,29/09/01,Stoke,Bournemouth,2,0,H,1,0,H,14803.0,M. Clattenburg,7,6,4,4,0,0,10,5,13,17.0,3,3,2,0,0,0,20,0,,,,1.5,3.5,4.5,1.57,3.4,5.5,1.5,3.5,6.0,1.44,3.75,6.5,1.5,3.5,6.0
E2,09/03/02,Wycombe,Stoke,1,0,H,0,0,D,7344.0,"Knight, B.",15,5,8,2,0,0,8,2,11,14.0,8,2,3,5,0,0,30,50,2.85,3.2,2.2,2.8,3.0,2.1,2.62,3.2,2.37,2.7,3.2,2.3,2.8,3.25,2.2,2.87,3.4,2.1
E2,27/10/01,Bournemouth,Notts County,4,2,H,3,2,H,3209.0,J. J. Ross,16,6,9,3,0,0,7,5,11,24.0,6,2,1,7,0,1,10,95,2.0,3.25,3.25,1.9,3.1,3.0,1.8,3.4,3.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25
E2,23/03/02,Brighton,Notts County,2,2,D,1,0,H,6538.0,"Curson, B.",14,5,6,2,1,0,3,1,10,20.0,2,2,1,4,0,0,10,40,1.48,3.7,6.0,1.45,3.6,4.8,1.5,3.6,6.0,1.444,3.75,6.5,1.4,4.0,6.5,1.44,3.6,7.0
E2,27/08/01,Peterboro,Huddersfield,1,2,A,0,0,D,5253.0,M. J. Jones,9,7,3,5,0,0,6,9,14,16.0,4,5,2,3,0,0,20,30,,,,2.35,3.0,2.35,2.5,3.2,2.5,,,,2.6,3.25,2.38,2.4,3.2,2.6
E2,20/10/01,QPR,Northampton,0,1,A,0,1,A,10444.0,M. Fletcher,8,12,3,4,0,2,9,4,8,18.0,1,3,1,3,0,0,10,30,1.5,3.6,5.8,1.5,3.5,4.5,1.5,3.6,6.0,,,,1.44,3.75,6.5,,,
E2,15/12/01,Blackpool,Cardiff,1,1,D,0,0,D,4880.0,M. S. Pike,5,18,2,9,0,2,2,9,13,7.0,1,3,0,1,0,0,0,10,2.45,3.2,2.55,2.6,3.0,2.2,2.75,3.25,2.25,2.6,3.2,2.4,2.5,3.2,2.5,2.62,3.2,2.37
E2,23/03/02,Wycombe,Colchester,0,0,D,0,0,D,6737.0,"Mathieson, S. W.",12,6,4,3,0,0,5,8,15,14.0,1,4,1,2,0,0,10,20,1.77,3.3,4.0,1.75,3.2,3.5,1.8,3.25,4.0,1.75,3.25,4.2,1.8,3.4,3.75,1.72,3.25,4.33
E2,05/02/02,Brighton,Tranmere,1,0,H,0,0,D,6279.0,"Hegley, G. K.",6,10,2,5,0,1,6,5,18,17.0,2,1,1,2,0,0,10,20,1.85,3.4,3.55,1.85,3.0,3.3,1.91,3.25,3.5,1.833,3.3,3.75,1.833,3.4,3.6,1.8,3.4,3.75
E2,27/10/01,QPR,Oldham,1,1,D,1,0,H,10556.0,G. K. Hegley,8,7,4,1,0,0,4,3,18,14.0,7,11,1,0,0,0,10,0,1.85,3.3,3.7,2.0,3.0,2.9,2.0,3.25,3.25,1.91,3.25,3.5,1.8,3.4,3.75,,,
E2,13/04/02,Bournemouth,Chesterfield,3,1,H,1,0,H,6068.0,"Ross, J. J.",14,3,10,2,0,0,6,2,11,13.0,5,6,1,2,0,0,10,20,1.95,3.3,3.35,,,,2.2,3.25,2.87,2.1,3.25,3.0,2.1,3.25,3.0,2.25,3.2,2.8
E2,02/10/01,Bury,Wycombe,1,1,D,1,1,D,2459.0,P. J. Joslin,19,7,7,3,2,0,9,3,19,17.0,1,4,1,1,0,1,10,35,,,,2.6,3.0,2.2,3.0,3.25,2.1,2.8,3.25,2.2,2.75,3.25,2.25,,,
E2,02/02/02,Swindon,Northampton,2,1,H,1,0,H,6585.0,"Cooper, M. A.",4,12,3,6,0,0,6,5,15,14.0,7,2,4,2,1,0,65,20,1.78,3.3,3.98,1.8,3.1,3.4,1.83,3.4,3.6,1.833,3.25,3.8,1.833,3.5,3.5,1.83,3.3,3.75
E2,29/09/01,Wycombe,Port Vale,3,1,H,3,0,H,5714.0,P. Taylor,12,10,10,5,1,1,6,6,10,8.0,3,2,0,1,0,0,0,10,,,,1.7,3.2,3.6,1.67,3.4,4.5,1.8,3.25,4.0,1.67,3.5,4.33,1.8,3.4,3.75
E2,26/12/01,Huddersfield,Peterboro,3,1,H,1,0,H,11446.0,"Frankland, G. B.",14,9,9,5,0,0,9,4,13,10.0,5,3,0,3,0,0,0,30,1.62,3.6,4.5,1.6,3.3,4.0,1.61,3.6,4.5,1.57,3.6,5.0,1.57,3.6,5.0,1.61,3.6,4.5
E2,04/10/01,Tranmere,Blackpool,4,0,H,3,0,H,10354.0,P. Rejer,13,11,9,6,0,0,6,5,19,14.0,5,3,2,2,0,0,20,20,,,,1.7,3.2,3.6,1.73,3.5,4.0,1.83,3.25,3.75,1.83,3.5,3.5,1.72,3.3,4.33
E2,13/10/01,Wycombe,Bournemouth,1,1,D,0,1,A,6810.0,M. J. Jones,18,10,10,4,0,0,7,6,6,10.0,2,2,0,2,0,0,0,20,,,,1.6,3.3,4.0,1.61,3.6,4.5,,,,1.57,3.6,5.0,1.66,3.4,4.5
E2,05/02/02,Swindon,Huddersfield,0,1,A,0,0,D,5400.0,"Ross, J. J.",5,14,2,7,0,2,8,7,10,10.0,1,4,0,1,0,0,0,10,2.45,3.25,2.5,2.35,3.0,2.35,2.37,3.2,2.62,2.375,3.2,2.625,2.6,3.2,2.375,2.5,3.2,2.5
E2,09/03/02,Huddersfield,Swindon,2,0,H,1,0,H,9569.0,"Cowburn, M. G.",13,7,3,1,0,0,8,5,10,13.0,1,1,2,2,0,0,20,20,1.55,3.55,5.0,1.6,3.3,4.0,1.61,3.4,5.0,1.615,3.4,5.0,1.533,3.5,5.5,1.57,3.4,5.5
E2,30/03/02,Brentford,Stoke,1,0,H,0,0,D,8837.0,"Butler, A. N.",7,13,4,7,0,0,5,5,12,22.0,2,1,3,3,0,1,30,55,2.0,3.2,3.3,2.0,3.0,2.9,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.25,3.25
E2,01/04/02,Stoke,Swindon,2,0,H,0,0,D,13530.0,"Frankland, G. B.",13,3,7,1,1,0,7,5,19,14.0,2,1,0,0,0,0,0,0,1.38,4.0,7.0,1.4,3.7,5.3,1.5,3.6,6.0,1.364,4.0,7.5,1.364,4.333,6.5,1.44,3.75,6.5
E2,29/09/01,Brentford,Colchester,4,1,H,2,1,H,5179.0,W. M. Jordan,17,7,9,3,1,0,6,4,9,11.0,6,4,1,0,1,0,35,0,,,,1.7,3.2,3.6,1.67,3.4,4.5,1.83,3.25,3.75,1.83,3.4,3.6,1.8,3.4,3.75
E2,16/02/02,Brighton,Huddersfield,1,0,H,0,0,D,6744.0,"Bennett, S. G.",11,9,8,2,0,0,1,2,10,17.0,3,1,1,1,0,0,10,10,1.92,3.25,3.45,1.9,3.0,3.1,2.0,3.25,3.25,1.909,3.25,3.5,,,,1.9,3.25,3.5
E2,09/03/02,Port Vale,Tranmere,1,1,D,1,1,D,4630.0,"Webster, C. H.",14,11,6,2,0,0,4,6,14,23.0,0,1,1,2,0,0,10,20,2.05,3.2,3.2,2.0,3.0,2.9,2.0,3.25,3.25,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.25,3.25
E2,02/02/02,Wigan,Blackpool,0,1,A,0,1,A,7357.0,"Folkes, G",13,10,5,7,0,0,11,5,11,13.0,6,2,3,1,0,0,30,10,1.65,3.45,4.52,1.6,3.2,4.2,1.57,3.6,5.0,1.667,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.5
E2,21/10/01,Swindon,Cardiff,0,3,A,0,1,A,8373.0,C. J. Foy,8,11,5,6,0,0,4,6,16,10.0,4,5,4,1,1,0,65,10,2.05,3.15,3.2,2.1,3.0,2.8,2.2,3.25,2.87,,,,2.1,3.25,3.0,2.1,3.25,3.0
E2,20/11/01,Reading,Tranmere,4,1,H,2,0,H,9007.0,R. J. Harris,11,5,8,2,0,0,4,6,7,6.0,5,2,2,2,0,1,20,45,1.7,3.4,4.25,1.75,3.1,3.6,1.73,3.25,4.33,1.7,3.25,4.5,1.73,3.5,4.0,1.8,3.4,3.75
E2,29/09/01,Chesterfield,Tranmere,0,2,A,0,1,A,4790.0,H. M. Webb,7,12,2,4,1,1,8,6,7,11.0,3,4,0,1,0,0,0,10,,,,2.3,3.0,2.4,2.25,3.25,2.75,2.38,3.2,2.62,2.25,3.4,2.62,2.37,3.2,2.62
E2,08/09/01,Wycombe,Chesterfield,0,0,D,0,0,D,5644.0,K. D. Hill,10,7,6,4,0,0,2,9,14,13.0,3,5,2,4,0,0,20,40,,,,1.65,3.2,3.8,1.67,3.4,4.5,1.62,3.4,5.0,1.57,3.6,5.0,1.66,3.4,4.5
E2,26/02/02,Stoke,Bury,4,0,H,1,0,H,9635.0,"Walton, P.",16,9,11,4,0,0,8,6,10,8.0,12,5,0,3,0,0,0,30,1.45,3.55,6.9,1.45,3.5,5.0,1.5,3.6,6.0,1.444,3.6,7.0,1.4,4.0,6.5,1.44,3.6,7.0
E2,09/02/02,Brentford,Bournemouth,1,0,H,0,0,D,6698.0,"Cable, L. E.",11,10,5,2,0,0,5,5,11,23.0,3,5,2,3,0,0,20,30,1.6,3.55,4.8,1.55,3.3,4.5,1.67,3.4,4.5,1.533,3.5,5.5,1.571,3.6,5.0,1.53,3.6,5.5
E2,13/10/01,Chesterfield,Port Vale,1,1,D,0,0,D,4348.0,R. J. Olivier,6,8,2,3,1,0,7,5,21,14.0,2,1,4,2,0,0,40,20,,,,2.1,3.0,2.8,2.0,3.25,3.25,,,,2.2,3.25,2.8,2.1,3.25,3.0
E2,26/01/02,Reading,Colchester,3,0,H,1,0,H,12743.0,"Taylor, P.",23,8,11,4,1,0,6,1,14,9.0,2,0,2,1,0,0,20,10,1.53,3.5,5.75,1.45,3.5,5.0,1.4,4.0,6.5,1.444,3.75,6.5,1.444,3.75,6.5,1.5,3.5,6.0
E2,12/10/01,Cardiff,Wigan,2,2,D,0,1,A,11072.0,R. J. Beeby,16,11,5,4,1,0,9,4,9,17.0,1,0,0,4,0,0,0,40,,,,1.9,3.0,3.1,1.91,3.25,3.5,,,,1.73,3.5,4.0,1.9,3.25,3.5
E2,12/01/02,QPR,Bury,3,0,H,1,0,H,10003.0,"Tomlin, S. G.",12,7,8,4,0,0,2,5,12,9.0,5,8,3,1,0,1,30,35,1.55,3.5,5.4,1.55,3.3,4.5,1.61,3.6,4.5,1.57,3.4,5.5,1.62,3.4,5.0,,,
E2,23/10/01,Northampton,Huddersfield,0,3,A,0,2,A,5926.0,M. Ryan,12,17,6,10,1,2,4,5,9,10.0,0,1,0,1,0,0,0,10,2.4,3.2,2.6,2.3,3.0,2.4,2.37,3.4,2.5,2.38,3.2,2.62,2.38,3.2,2.6,2.37,3.2,2.62
E2,11/08/01,Cambridge,Brighton,0,0,D,0,0,D,4509.0,C. J. Foy ,4,8,1,1,0,1,6,3,15,18.0,1,4,4,3,0,1,40,55,,,,2.4,2.9,2.4,2.5,3.2,2.5,,,,2.5,3.2,2.5,2.5,3.2,2.5
E2,24/11/01,Wrexham,Stoke,0,1,A,0,0,D,5477.0,P. Armstrong,9,7,6,4,0,0,6,2,19,15.0,8,5,3,5,0,0,30,50,3.15,3.15,2.08,3.0,3.1,1.9,3.25,3.25,2.0,3.0,3.25,2.1,3.0,3.25,2.1,3.25,3.25,2.0
E2,09/02/02,Oldham,Brighton,2,0,H,1,0,H,6951.0,"Foy, C. J.",9,11,3,5,0,1,7,1,17,14.0,2,3,1,1,0,1,10,35,2.3,3.15,2.75,2.35,3.0,2.35,2.37,3.2,2.62,2.3,3.2,2.7,2.25,3.25,2.75,2.3,3.3,2.62
E2,05/03/02,Tranmere,Bristol City,1,0,H,1,0,H,7735.0,"Messias, M. D.",11,6,5,3,0,0,8,6,20,9.0,8,3,0,1,0,0,0,10,2.25,3.25,2.75,2.2,3.0,2.6,2.2,3.25,2.87,2.3,3.2,2.7,2.375,3.2,2.6,2.25,3.25,2.75
E2,22/01/02,Northampton,Brentford,1,0,H,0,0,D,4184.0,"Joslin, P. J.",4,9,2,1,0,1,4,3,16,18.0,2,4,2,3,1,0,45,30,2.45,3.25,2.5,2.35,3.0,2.35,2.5,3.4,2.37,2.5,3.4,2.38,2.5,3.4,2.38,2.37,3.2,2.62
E2,09/03/02,Bury,Notts County,0,4,A,0,3,A,5435.0,"Clattenburg, M.",9,8,4,4,1,0,13,7,19,17.0,5,3,2,1,0,0,20,10,1.93,3.2,3.5,1.9,3.1,3.0,1.8,3.25,4.0,1.909,3.25,3.5,1.833,3.4,3.6,2.1,3.25,3.0
E2,24/11/01,Tranmere,Cambridge,6,1,H,2,0,H,8004.0,M. Ryan,23,5,13,2,1,0,6,2,10,10.0,9,2,1,3,0,1,10,55,1.55,3.45,5.5,1.55,3.4,4.3,1.5,3.6,6.0,1.53,3.5,5.5,1.53,3.5,5.5,1.57,3.4,5.5
E2,02/03/02,Bournemouth,Peterboro,0,2,A,0,1,A,5163.0,"Rejer, P.",9,9,2,2,1,0,7,3,8,12.0,7,3,1,1,0,1,10,35,2.15,3.25,2.9,2.0,3.0,2.9,2.25,3.25,2.75,2.2,3.25,2.8,2.1,3.4,2.875,2.0,3.25,3.25
E2,18/08/01,Bury,QPR,1,2,A,1,1,D,4167.0,C. H. Webster,12,6,4,3,1,0,1,3,11,15.0,9,4,1,0,0,0,10,0,,,,2.4,3.0,2.3,2.5,3.2,2.5,,,,2.38,3.25,2.6,,,
E2,13/04/02,Wigan,Northampton,3,0,H,2,0,H,5938.0,"Cooper, M. A.",15,2,7,0,0,0,5,10,10,11.0,0,1,2,2,0,0,20,20,2.0,3.3,3.2,,,,1.91,3.5,3.25,2.0,3.2,3.2,1.8,3.6,3.5,1.83,3.4,3.6
E2,26/02/02,Wycombe,Reading,0,2,A,0,0,D,9250.0,"Fernandez, R",6,10,1,5,0,0,8,11,7,10.0,2,3,1,2,0,0,10,20,2.6,3.25,2.35,2.35,3.0,2.35,2.5,3.2,2.5,2.7,3.2,2.3,2.75,3.25,2.25,2.62,3.2,2.37
E2,12/01/02,Wrexham,Wycombe,0,0,D,0,0,D,2752.0,"Olivier, R. J.",11,8,8,6,0,0,10,6,13,12.0,3,4,0,0,0,0,0,0,2.65,3.15,2.37,2.5,2.9,2.3,2.62,3.2,2.37,2.62,3.2,2.38,2.8,3.25,2.2,2.62,3.2,2.37
E2,26/02/02,Bristol City,Peterboro,1,0,H,1,0,H,8299.0,"Penton, C.",13,10,8,3,0,0,5,10,15,13.0,8,7,0,1,0,0,0,10,1.45,3.55,6.9,1.45,3.5,5.0,1.5,3.6,6.0,1.444,3.6,7.0,1.444,3.75,6.5,1.44,3.6,7.0
E2,01/09/01,Chesterfield,Peterboro,0,1,A,0,0,D,3555.0,M. Ryan,8,11,5,7,0,0,8,7,8,18.0,7,7,1,4,0,0,10,40,,,,2.1,3.0,2.8,2.2,3.25,2.87,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.25,3.0
E2,15/09/01,Stoke,Reading,2,0,H,2,0,H,11752.0,E. K. Wolstenholme,14,9,10,3,1,1,10,7,14,10.0,10,6,1,2,0,0,10,20,,,,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E2,22/01/02,Swindon,Notts County,1,0,H,0,0,D,3821.0,"Penton, C.",10,12,3,6,0,0,5,5,13,18.0,3,9,1,2,0,0,10,20,1.85,3.35,3.6,1.8,3.0,3.5,1.8,3.4,3.75,1.91,3.25,3.5,1.83,3.4,3.6,1.83,3.3,3.75
E2,19/02/02,Cardiff,Bury,1,0,H,1,0,H,8273.0,"Prosser, P. J.",12,3,6,3,0,0,10,3,16,12.0,4,1,2,4,0,0,20,40,1.53,3.5,5.65,1.5,3.4,4.7,1.5,3.6,6.0,1.533,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0
E2,13/04/02,Brighton,Swindon,0,0,D,0,0,D,6870.0,"Bates, A.",10,4,1,1,0,0,6,6,13,17.0,1,0,0,1,0,0,0,10,1.25,5.0,8.5,1.25,4.3,8.0,1.2,5.0,12.0,1.2,5.0,11.0,1.25,5.0,8.5,1.22,5.5,8.5
E2,25/08/01,QPR,Reading,0,0,D,0,0,D,13829.0,B. Knight,7,6,3,3,0,0,2,5,12,14.0,1,3,4,2,0,0,40,20,,,,2.3,3.0,2.4,2.37,3.2,2.62,,,,2.38,3.25,2.6,,,
E2,20/04/02,Peterboro,Bury,2,1,H,1,0,H,5754.0,"Harris, R. J.",10,6,4,4,0,1,4,5,13,7.0,4,8,1,1,0,0,10,10,1.7,3.4,4.3,,,,1.61,3.6,4.5,1.667,3.4,4.2,1.727,3.25,4.333,1.72,3.4,4.2
E2,11/08/01,Wigan,Brentford,1,1,D,0,1,A,5952.0,P. J. Joslin ,14,5,9,5,0,0,4,4,17,16.0,0,4,4,1,0,0,40,10,,,,1.55,3.3,4.5,1.67,3.4,4.5,,,,1.62,3.6,4.5,1.57,3.6,5.0
E2,22/12/01,Bury,Blackpool,1,1,D,0,1,A,4830.0,"Butler, A. N.",12,5,4,2,0,1,5,1,13,13.0,4,2,1,2,0,0,10,20,2.25,3.2,2.78,2.2,3.0,2.6,2.2,3.25,2.87,2.25,3.25,2.75,2.2,3.25,2.8,2.25,3.25,2.75
E2,05/10/01,Port Vale,Cambridge,5,0,H,1,0,H,4019.0,R. Pearson,14,3,8,0,0,0,4,9,7,14.0,6,0,0,2,0,0,0,20,,,,1.9,3.0,3.1,1.91,3.25,3.5,1.91,3.25,3.5,1.91,3.4,3.4,2.0,3.25,3.25
E2,23/02/02,Brentford,Notts County,2,1,H,0,0,D,5367.0,"Jones, P.",21,3,8,2,0,0,4,4,10,18.0,3,2,0,1,0,0,0,10,1.4,3.8,7.2,1.4,3.6,5.5,1.4,3.75,7.5,1.4,3.75,7.5,1.364,4.0,7.5,1.33,4.0,8.0
E2,03/11/01,Tranmere,Wycombe,1,1,D,1,1,D,8096.0,M. J. Brandwood,13,5,6,2,1,0,3,3,12,11.0,2,4,1,4,0,1,10,65,1.95,3.25,3.4,2.0,3.0,2.9,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.25,3.0,1.9,3.25,3.5
E2,20/10/01,Bournemouth,Brentford,0,2,A,0,1,A,3934.0,P. J. Prosser,12,11,3,4,1,1,6,3,8,14.0,7,2,0,3,0,1,0,55,2.45,3.2,2.55,2.2,3.0,2.6,2.25,3.25,2.75,,,,2.75,3.25,2.25,2.3,3.3,2.62
E2,05/03/02,Wigan,Cambridge,4,1,H,1,0,H,3535.0,"Brandwood, M. J.",11,9,6,3,0,0,3,5,12,10.0,6,4,0,0,0,0,0,0,1.45,3.6,6.75,1.4,3.6,5.5,1.44,3.75,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.44,3.6,7.0
