Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA
E3,15/02/03,Scunthorpe,Hull,3,1,H,0,0,D,T Parkes,11.0,6.0,6.0,5.0,8.0,12.0,11.0,10.0,2.0,0.0,0.0,0.0,1.909,3.25,3.5,1.83,3.35,3.85,1.8,3.1,3.4,1.83,3.2,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.2,3.75
E3,12/04/03,Bury,Carlisle,1,1,D,1,0,H,P Joslin,8.0,4.0,2.0,4.0,9.0,12.0,5.0,5.0,0.0,1.0,0.0,0.0,1.667,3.5,4.333,1.7,3.4,4.25,1.7,3.2,3.7,1.8,3.25,3.75,1.67,3.5,4.33,1.667,3.5,4.333,1.72,3.4,4.0
E3,07/09/02,Swansea,Hartlepool,2,2,D,2,2,D,P Crossley,6.0,8.0,5.0,4.0,9.0,8.0,7.0,9.0,4.0,1.0,0.0,0.0,2.8,3.25,2.2,2.8,3.35,2.25,2.6,3.0,2.2,2.75,3.2,2.25,2.8,3.25,2.2,2.8,3.25,2.2,2.62,3.25,2.3
E3,19/04/03,Southend,Torquay,3,0,H,2,0,H,A Butler,12.0,4.0,5.0,3.0,9.0,11.0,5.0,7.0,0.0,1.0,0.0,0.0,2.5,3.4,2.375,2.52,3.3,2.45,2.4,3.0,2.3,2.6,3.2,2.375,2.5,3.4,2.38,2.5,3.3,2.4,2.5,3.25,2.4
E3,29/03/03,Lincoln,Bristol Rvs,2,1,H,2,1,H,M Warren,13.0,7.0,5.0,3.0,16.0,12.0,8.0,3.0,0.0,2.0,0.0,0.0,1.8,3.4,3.75,1.85,3.3,3.7,1.8,3.0,3.5,1.8,3.2,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.9,3.2,3.5
E3,25/01/03,Oxford,Rushden & D,3,0,H,0,0,D,P Crossley,8.0,11.0,3.0,1.0,18.0,12.0,7.0,3.0,2.0,1.0,0.0,0.0,2.37,3.2,2.62,2.35,3.25,2.7,2.3,3.0,2.4,2.25,3.2,2.75,2.38,3.2,2.62,2.38,3.2,2.62,2.3,3.2,2.62
E3,19/11/02,Torquay,Kidderminster,2,2,D,2,0,H,G Hegley,13.0,17.0,6.0,15.0,7.0,11.0,6.0,8.0,0.0,0.0,0.0,0.0,2.2,3.25,2.8,2.41,3.35,2.8,2.2,3.0,2.6,2.2,3.2,2.8,2.25,3.25,2.75,2.2,3.25,2.875,1.75,3.4,3.7
E3,17/09/02,Scunthorpe,Carlisle,3,1,H,1,1,D,R Oliver,19.0,4.0,9.0,3.0,14.0,15.0,5.0,1.0,0.0,2.0,0.0,0.0,1.833,3.25,3.75,1.97,3.3,3.7,1.75,3.2,3.7,1.909,3.25,3.4,1.72,3.25,4.2,1.75,3.25,4.2,1.73,3.25,4.33
E3,24/08/02,Shrewsbury,Rushden & D,1,1,D,0,0,D,M Warren,9.0,12.0,5.0,6.0,17.0,13.0,9.0,8.0,2.0,0.0,0.0,1.0,2.5,3.2,2.5,2.55,3.15,2.5,2.35,3.0,2.35,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E3,07/09/02,Lincoln,Scunthorpe,1,0,H,1,0,H,A Kaye,7.0,10.0,5.0,4.0,16.0,11.0,6.0,7.0,2.0,2.0,0.0,0.0,2.375,3.0,2.75,2.25,3.35,2.8,2.2,3.0,2.6,2.1,3.2,3.0,2.2,3.2,2.88,2.2,3.2,2.875,2.25,3.2,2.75
E3,22/03/03,Hull,Shrewsbury,2,0,H,0,0,D,L Mason,18.0,8.0,3.0,2.0,12.0,14.0,4.0,5.0,0.0,1.0,0.0,0.0,1.833,3.25,3.75,1.82,3.21,4.0,1.8,3.1,3.4,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.83,3.0,4.0
E3,28/12/02,Rushden & D,Oxford,0,2,A,0,2,A,I Williamson,21.0,4.0,14.0,2.0,8.0,15.0,20.0,2.0,1.0,2.0,0.0,0.0,1.667,3.5,4.333,1.75,3.3,4.25,1.75,3.2,3.5,1.67,3.6,4.0,1.67,3.4,4.33,1.7,3.4,4.333,1.8,3.4,3.6
E3,02/11/02,Macclesfield,Shrewsbury,1,2,A,0,1,A,A Kaye,15.0,10.0,6.0,7.0,10.0,11.0,9.0,3.0,1.0,5.0,0.0,0.0,2.0,3.25,3.25,2.1,3.25,3.15,2.1,3.0,2.8,1.91,3.25,3.4,2.0,3.25,3.25,2.1,3.25,3.0,2.2,3.2,2.8
E3,03/05/03,Exeter,Southend,1,0,H,0,0,D,M Fletcher,7.0,3.0,6.0,1.0,12.0,9.0,10.0,3.0,3.0,0.0,0.0,0.0,1.615,3.75,4.333,1.62,3.85,4.35,,,,1.667,3.75,4.0,1.53,4.0,4.6,1.533,4.0,4.6,1.57,3.5,5.0
E3,26/04/03,Wrexham,Cambridge,5,0,H,3,0,H,E Ilderton,10.0,3.0,8.0,2.0,10.0,9.0,5.0,1.0,1.0,1.0,0.0,1.0,1.5,3.6,5.5,1.5,3.75,6.0,1.5,3.4,4.7,1.4,4.333,5.5,1.5,3.75,5.5,1.5,3.6,5.5,1.53,3.4,5.5
E3,05/04/03,Leyton Orient,Boston,3,2,H,2,1,H,L Cable,8.0,4.0,4.0,4.0,17.0,12.0,7.0,6.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.2,2.85,2.1,3.0,2.8,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8
E3,19/04/03,Shrewsbury,Boston,1,2,A,0,1,A,M Fletcher,18.0,6.0,5.0,2.0,15.0,14.0,6.0,4.0,1.0,4.0,0.0,0.0,2.2,3.25,2.8,2.25,3.3,2.83,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.75
E3,26/10/02,Wrexham,Lincoln,0,2,A,0,0,D,M Fletcher,17.0,9.0,10.0,6.0,11.0,14.0,15.0,3.0,1.0,1.0,0.0,0.0,1.727,3.5,4.0,1.77,3.5,3.95,1.65,3.2,3.9,1.73,3.2,4.33,1.73,3.25,4.33,1.727,3.4,4.2,1.66,3.3,4.5
E3,05/04/03,Hull,Wrexham,1,2,A,0,0,D,C Webster,15.0,18.0,8.0,6.0,13.0,10.0,9.0,3.0,2.0,1.0,0.0,0.0,2.25,3.25,2.75,2.2,3.2,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.25,3.4,2.62,2.25,3.4,2.625,2.2,3.2,2.8
E3,17/09/02,Wrexham,Exeter,4,0,H,2,0,H,C Boyeson,18.0,3.0,11.0,1.0,7.0,24.0,4.0,2.0,0.0,4.0,0.0,1.0,1.727,3.25,4.333,1.7,3.4,4.3,1.65,3.1,4.0,1.727,3.4,4.0,1.66,3.3,4.5,1.727,3.25,4.333,1.73,3.25,4.33
E3,11/03/03,Carlisle,Scunthorpe,1,2,A,1,1,D,M Dean,11.0,12.0,8.0,8.0,7.0,19.0,7.0,5.0,2.0,2.0,0.0,0.0,2.7,3.2,2.3,2.72,3.25,2.37,2.4,3.0,2.3,2.4,3.25,2.5,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.3
E3,17/09/02,Torquay,Shrewsbury,2,1,H,1,0,H,P Crossley,17.0,4.0,7.0,2.0,10.0,10.0,4.0,6.0,1.0,4.0,0.0,0.0,2.1,3.25,3.0,2.0,3.3,3.2,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0
E3,12/10/02,Boston,Torquay,2,1,H,0,1,A,M Clattenburg,9.0,14.0,2.0,2.0,12.0,14.0,3.0,6.0,3.0,1.0,0.0,0.0,2.8,3.25,2.2,1.8,3.25,3.85,2.6,3.0,2.2,2.75,3.2,2.25,2.8,3.2,2.25,2.9,3.2,2.2,2.75,3.2,2.25
E3,23/11/02,Macclesfield,Torquay,3,3,D,1,3,A,M Pike,15.0,6.0,7.0,5.0,11.0,5.0,9.0,4.0,1.0,0.0,0.0,0.0,2.3,3.2,2.7,2.4,3.3,2.6,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62
E3,08/02/03,Macclesfield,Swansea,1,3,A,1,1,D,M Cooper,11.0,11.0,5.0,6.0,18.0,8.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,3.25,3.25,1.9,3.25,3.55,1.9,3.0,3.1,2.0,3.4,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4
E3,26/04/03,Torquay,Carlisle,2,3,A,0,3,A,P Walton,12.0,9.0,9.0,7.0,12.0,18.0,3.0,4.0,4.0,1.0,0.0,0.0,1.615,3.6,4.333,1.67,3.45,4.6,1.6,3.3,4.0,1.727,3.5,3.75,1.62,3.75,4.5,1.615,3.6,4.333,1.66,3.4,4.33
E3,01/03/03,Shrewsbury,Rochdale,3,1,H,2,0,H,B Curson,12.0,17.0,7.0,9.0,10.0,12.0,7.0,4.0,0.0,2.0,0.0,0.0,2.2,3.25,2.8,2.2,3.3,2.9,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.3,3.2,2.62
E3,29/03/03,Cambridge,Scunthorpe,1,1,D,1,0,H,S Baines,18.0,10.0,12.0,6.0,13.0,13.0,5.0,8.0,1.0,1.0,0.0,0.0,2.37,3.2,2.62,2.4,3.2,2.6,2.35,3.0,2.35,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.2,2.7,2.5,3.1,2.5
E3,24/08/02,Oxford,Southend,0,1,A,0,1,A,A Penn,21.0,7.0,12.0,3.0,16.0,16.0,10.0,4.0,2.0,1.0,0.0,0.0,1.909,3.25,3.5,1.76,3.35,4.2,1.7,3.2,3.7,1.667,3.4,4.333,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.4,4.0
E3,01/02/03,Bournemouth,Boston,2,1,H,0,0,D,I Williamson,9.0,11.0,7.0,6.0,13.0,14.0,14.0,7.0,0.0,3.0,0.0,1.0,1.66,3.5,4.33,1.6,3.45,5.1,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0
E3,04/02/03,Swansea,Darlington,1,0,H,1,0,H,F Stretton,9.0,7.0,7.0,3.0,10.0,11.0,7.0,3.0,1.0,4.0,0.0,0.0,2.375,3.2,2.625,2.37,3.33,2.62,2.3,3.0,2.4,2.38,3.2,2.6,2.4,3.2,2.6,2.4,3.2,2.6,2.5,3.1,2.5
E3,04/03/03,Lincoln,Hartlepool,3,0,H,1,0,H,P Prosser,7.0,14.0,3.0,8.0,19.0,15.0,3.0,7.0,0.0,0.0,0.0,0.0,2.7,3.2,2.3,2.8,3.2,2.3,2.6,3.0,2.2,2.6,3.2,2.38,2.8,3.25,2.2,2.8,3.2,2.25,2.75,3.2,2.25
E3,21/04/03,Wrexham,Carlisle,6,1,H,3,0,H,I Williamson,16.0,6.0,10.0,4.0,11.0,20.0,11.0,5.0,1.0,4.0,0.0,0.0,1.533,3.75,5.0,1.45,3.75,6.4,1.5,3.5,4.5,1.533,3.75,5.0,1.5,3.75,5.5,1.5,3.75,5.5,1.53,3.6,5.0
E3,17/09/02,York,Darlington,1,0,H,0,0,D,A Hall,9.0,12.0,6.0,7.0,16.0,21.0,5.0,4.0,5.0,3.0,0.0,0.0,1.8,3.25,4.0,1.86,3.3,3.7,1.85,3.0,3.3,1.909,3.25,3.4,1.9,3.25,3.4,1.833,3.25,3.75,1.83,3.25,3.75
E3,13/08/02,Southend,Carlisle,0,1,A,0,0,D,M Thorpe,21.0,13.0,9.0,5.0,16.0,16.0,2.0,7.0,3.0,2.0,0.0,0.0,1.8,3.25,4.0,1.8,3.35,3.8,1.8,3.1,3.4,1.909,3.25,3.4,1.8,3.2,4.0,1.8,3.25,4.0,1.8,3.3,3.75
E3,03/05/03,Cambridge,Boston,1,2,A,0,1,A,G Poll,11.0,19.0,8.0,13.0,11.0,21.0,7.0,5.0,1.0,2.0,0.0,0.0,1.909,3.25,3.5,1.92,3.4,3.4,,,,1.833,3.4,3.5,1.83,3.4,3.6,1.833,3.4,3.6,1.8,3.3,3.75
E3,15/03/03,Rushden & D,Hull,4,2,H,1,0,H,E Evans,21.0,12.0,12.0,3.0,10.0,12.0,8.0,4.0,1.0,1.0,0.0,1.0,1.72,3.25,4.33,1.78,3.35,4.0,1.75,3.2,3.5,1.73,3.4,4.0,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.3,3.75
E3,06/09/02,Bury,York,2,1,H,2,0,H,A Penn,11.0,9.0,8.0,5.0,17.0,18.0,2.0,5.0,1.0,2.0,0.0,0.0,2.25,3.25,2.75,2.32,3.35,2.72,2.2,3.0,2.6,2.2,3.2,2.8,2.38,3.2,2.63,2.375,3.2,2.625,2.3,3.2,2.62
E3,03/05/03,Carlisle,Bournemouth,0,2,A,0,0,D,M Clattenburg,4.0,17.0,2.0,9.0,9.0,13.0,2.0,5.0,0.0,1.0,0.0,0.0,2.375,3.6,2.375,2.5,3.35,2.4,,,,2.5,3.2,2.5,2.5,3.4,2.38,2.5,3.3,2.375,2.5,3.3,2.37
E3,19/10/02,York,Bristol Rvs,2,2,D,1,2,A,H Webb,18.0,7.0,11.0,3.0,8.0,16.0,4.0,3.0,1.0,3.0,0.0,0.0,1.909,3.25,3.5,1.9,3.25,3.5,2.0,3.0,2.9,2.2,3.25,2.75,2.2,3.4,2.75,1.909,3.25,3.5,2.0,3.2,3.2
E3,26/08/02,Lincoln,Macclesfield,3,0,H,1,0,H,E Ilderton,9.0,6.0,7.0,5.0,13.0,16.0,3.0,9.0,1.0,1.0,0.0,0.0,,,,2.21,3.25,2.95,2.2,3.0,2.6,2.2,3.25,2.75,,,,2.25,3.25,2.75,,,
E3,01/01/03,Wrexham,Macclesfield,1,3,A,1,1,D,E Evans,8.0,13.0,4.0,6.0,12.0,14.0,12.0,7.0,1.0,3.0,0.0,0.0,1.571,3.4,5.5,1.6,3.45,5.16,1.6,3.3,4.0,1.62,3.5,4.5,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5.0
E3,25/01/03,Scunthorpe,Southend,4,1,H,3,1,H,A Leake,16.0,10.0,12.0,2.0,11.0,7.0,11.0,5.0,0.0,1.0,0.0,0.0,1.72,3.5,4.0,1.75,3.4,4.25,1.8,3.0,3.5,1.62,3.5,4.5,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4.0
E3,26/04/03,Boston,Macclesfield,2,1,H,1,0,H,S Baines,9.0,4.0,3.0,1.0,14.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,1.727,3.75,3.75,1.95,3.4,3.4,1.9,3.0,3.1,1.727,3.5,3.75,1.83,3.25,3.75,1.85,3.25,3.6,1.9,3.3,3.3
E3,17/09/02,Leyton Orient,Oxford,1,2,A,0,1,A,P Prosser,6.0,2.0,3.0,1.0,17.0,16.0,9.0,3.0,1.0,2.0,0.0,0.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.2,3.0,2.2,3.2,2.875,2.2,3.2,2.88
E3,09/11/02,Swansea,Macclesfield,1,0,H,0,0,D,L Cable,7.0,10.0,3.0,4.0,12.0,11.0,4.0,8.0,1.0,1.0,0.0,0.0,2.375,3.2,2.625,2.35,3.2,2.65,2.2,3.0,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.25,3.2,2.75
E3,04/03/03,Oxford,Leyton Orient,0,2,A,0,1,A,S Tomlin,8.0,9.0,4.0,5.0,11.0,14.0,5.0,1.0,1.0,2.0,0.0,0.0,1.66,3.4,4.5,1.68,3.5,4.5,1.6,3.2,4.2,1.67,3.4,4.33,1.62,3.4,5.0,1.67,3.4,4.5,1.61,3.5,4.5
E3,02/11/02,Rochdale,Rushden & D,0,1,A,0,0,D,P Prosser,13.0,12.0,6.0,8.0,12.0,19.0,7.0,8.0,0.0,2.0,0.0,0.0,2.5,3.2,2.5,2.35,3.25,2.7,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.3,3.2,2.7,2.37,3.1,2.62
E3,01/01/03,Lincoln,Boston,1,1,D,1,0,H,A Kaye,7.0,10.0,5.0,5.0,7.0,10.0,3.0,8.0,0.0,0.0,0.0,0.0,1.909,3.25,3.5,1.95,3.25,3.45,1.9,3.1,3.0,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2
E3,21/01/03,Macclesfield,Hartlepool,0,1,A,0,1,A,M Fletcher,4.0,10.0,1.0,4.0,14.0,12.0,7.0,9.0,5.0,2.0,0.0,0.0,3.5,3.25,1.9,3.15,3.25,2.1,2.7,3.1,2.1,3.0,3.2,2.1,3.0,3.25,2.1,3.0,3.25,2.1,3.4,3.25,1.9
E3,26/08/02,Wrexham,Rochdale,2,5,A,2,4,A,P Rejer,18.0,9.0,8.0,6.0,17.0,15.0,9.0,5.0,3.0,1.0,0.0,0.0,,,,2.02,3.25,3.45,2.0,3.0,2.9,2.2,3.2,2.8,,,,1.909,3.25,3.5,,,
E3,22/03/03,Boston,Rushden & D,1,1,D,0,0,D,C Webster,7.0,11.0,5.0,2.0,14.0,7.0,0.0,4.0,1.0,1.0,0.0,0.0,2.8,3.25,2.2,2.6,3.2,2.42,2.4,3.0,2.3,2.75,3.2,2.25,2.8,3.25,2.2,2.8,3.25,2.2,2.62,3.2,2.3
E3,26/12/02,Macclesfield,Lincoln,0,1,A,0,0,D,M Cowburn,11.0,8.0,6.0,3.0,14.0,14.0,4.0,6.0,1.0,3.0,0.0,0.0,2.25,3.4,2.625,2.25,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8
E3,13/10/02,Bournemouth,Hartlepool,2,1,H,0,1,A,M Thorpe,16.0,4.0,10.0,3.0,13.0,6.0,4.0,1.0,2.0,0.0,0.0,1.0,2.375,3.2,2.625,2.3,3.3,2.65,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.63,2.3,3.2,2.7,2.37,3.1,2.62
E3,02/11/02,Southend,Wrexham,0,1,A,0,1,A,R Beeby,18.0,20.0,10.0,15.0,19.0,14.0,10.0,6.0,1.0,1.0,0.0,0.0,2.2,3.25,2.8,2.2,3.25,2.95,2.2,3.0,2.6,2.25,3.2,2.75,2.2,3.25,2.8,2.1,3.25,3.0,2.2,3.2,2.8
E3,15/04/03,Shrewsbury,Macclesfield,2,3,A,2,2,D,H Webb,14.0,4.0,8.0,3.0,6.0,7.0,9.0,3.0,1.0,3.0,0.0,0.0,2.2,3.25,2.8,2.28,3.25,2.8,2.3,3.0,2.4,2.38,3.2,2.6,2.25,3.25,2.75,2.25,3.3,2.7,2.3,3.2,2.62
E3,26/12/02,Scunthorpe,Rushden & D,0,0,D,0,0,D,C Boyeson,9.0,14.0,4.0,9.0,22.0,14.0,4.0,8.0,0.0,4.0,0.0,0.0,2.5,3.2,2.5,2.55,3.3,2.45,2.35,3.0,2.35,2.4,3.25,2.5,2.63,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5
E3,04/02/03,Carlisle,Lincoln,1,4,A,0,2,A,M Ryan,7.0,7.0,3.0,5.0,11.0,12.0,4.0,4.0,2.0,0.0,0.0,0.0,2.25,3.25,2.75,2.2,3.33,2.85,2.1,3.0,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.25,2.75
E3,05/04/03,Rochdale,Torquay,0,2,A,0,1,A,P Joslin,8.0,10.0,2.0,4.0,9.0,15.0,3.0,4.0,1.0,1.0,0.0,0.0,2.375,3.2,2.625,2.5,3.15,2.5,2.35,3.0,2.35,2.25,3.2,2.75,2.38,3.2,2.62,2.375,3.25,2.6,2.5,3.1,2.5
E3,05/10/02,Shrewsbury,Hartlepool,0,1,A,0,0,D,A Penn,11.0,11.0,6.0,4.0,13.0,11.0,7.0,6.0,2.0,3.0,0.0,0.0,2.75,3.25,2.25,2.65,3.4,2.3,2.4,3.0,2.3,2.6,3.2,2.38,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.1,2.37
E3,12/04/03,Swansea,Scunthorpe,1,1,D,1,0,H,A Butler,11.0,13.0,7.0,8.0,15.0,19.0,9.0,20.0,1.0,4.0,0.0,0.0,2.4,3.2,2.6,2.45,3.2,2.55,2.35,3.0,2.35,2.375,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.4,3.25,2.5
E3,11/03/03,Rochdale,Bournemouth,1,1,D,0,1,A,A Penn,10.0,11.0,4.0,8.0,8.0,13.0,3.0,11.0,1.0,0.0,0.0,0.0,2.5,3.2,2.5,2.6,3.35,2.4,2.35,3.0,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5
E3,18/01/03,York,Swansea,3,1,H,2,1,H,A Butler,12.0,11.0,8.0,4.0,12.0,11.0,4.0,6.0,2.0,4.0,0.0,0.0,1.615,3.6,4.5,1.6,3.6,5.05,1.6,3.2,4.2,1.57,3.5,5.0,1.57,3.6,5.0,1.571,3.6,5.0,1.61,3.3,5.0
E3,24/03/03,Rushden & D,Rochdale,3,3,D,0,1,A,L Cable,14.0,9.0,10.0,6.0,12.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,1.5,3.5,6.0,1.5,3.6,5.75,1.5,3.4,4.7,1.57,3.5,5.0,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.6,5.5
E3,25/01/03,Boston,Bristol Rvs,0,0,D,0,0,D,L Mason,12.0,6.0,5.0,1.0,16.0,9.0,5.0,2.0,1.0,1.0,0.0,0.0,1.9,3.25,3.5,1.9,3.25,3.75,1.85,3.1,3.2,1.8,3.25,3.75,1.91,3.25,3.5,1.91,3.25,3.5,1.83,3.2,3.75
E3,13/08/02,Wrexham,Oxford,1,0,H,0,0,D,M Warren,18.0,3.0,9.0,1.0,9.0,11.0,5.0,6.0,1.0,1.0,0.0,0.0,1.8,3.25,4.0,1.83,3.25,3.8,1.85,3.1,3.2,1.909,3.25,3.4,1.91,3.25,3.5,1.8,3.25,4.0,1.83,3.2,3.75
E3,24/08/02,Scunthorpe,York,2,1,H,2,1,H,E Evans,15.0,14.0,7.0,9.0,19.0,11.0,6.0,8.0,2.0,2.0,0.0,0.0,2.0,3.25,3.25,2.0,3.25,3.3,2.0,3.0,2.9,1.909,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.1,3.2,3.0
E3,31/08/02,Hull,Leyton Orient,1,1,D,1,1,D,N Barry,11.0,6.0,6.0,4.0,12.0,15.0,4.0,6.0,1.0,3.0,0.0,0.0,1.833,3.25,3.75,1.85,3.3,3.85,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.2,4.0,1.8,3.25,3.8,1.9,3.25,3.4
E3,21/04/03,Oxford,Bristol Rvs,0,1,A,0,0,D,E Wolstenholme,17.0,12.0,7.0,9.0,17.0,16.0,11.0,2.0,1.0,2.0,0.0,0.0,1.667,3.5,4.333,1.6,3.45,5.1,1.65,3.1,4.0,1.667,3.4,4.333,1.67,3.5,4.33,1.667,3.5,4.333,1.66,3.3,4.5
E3,18/03/03,Hull,Torquay,1,1,D,0,0,D,K Hill,14.0,15.0,7.0,9.0,16.0,18.0,4.0,3.0,1.0,3.0,0.0,0.0,2.0,3.25,3.25,2.1,3.3,3.1,2.1,3.0,2.8,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0
E3,14/12/02,Rochdale,Hartlepool,4,0,H,2,0,H,M Pike,13.0,10.0,10.0,4.0,11.0,5.0,5.0,10.0,1.0,0.0,0.0,0.0,2.8,3.25,2.2,2.95,3.3,2.15,2.8,3.1,2.0,2.75,3.25,2.2,3.0,3.25,2.1,3.0,3.25,2.1,3.4,3.25,1.9
E3,20/12/02,York,Lincoln,1,1,D,0,1,A,P Danson,14.0,8.0,8.0,2.0,10.0,20.0,8.0,1.0,0.0,0.0,0.0,0.0,1.667,3.5,4.333,1.7,3.56,4.5,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5
E3,01/11/02,Hartlepool,York,0,0,D,0,0,D,S Mathieson,10.0,5.0,6.0,3.0,11.0,16.0,7.0,6.0,1.0,5.0,0.0,0.0,1.571,3.6,5.0,1.57,3.5,5.5,1.55,3.3,4.5,1.44,3.6,6.5,1.5,3.5,6.0,1.533,3.6,5.5,1.57,3.5,5.0
E3,21/12/02,Torquay,Southend,3,1,H,1,0,H,B Curson,7.0,10.0,6.0,5.0,13.0,10.0,5.0,6.0,1.0,6.0,0.0,0.0,1.833,3.5,3.5,1.85,3.4,3.55,1.8,3.1,3.4,1.8,3.25,3.75,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.3,3.75
E3,01/02/03,Hartlepool,Torquay,3,2,H,0,1,A,G Salisbury,16.0,9.0,6.0,6.0,3.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,1.66,3.5,4.33,1.61,3.45,4.95,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0
E3,15/04/03,Rochdale,Kidderminster,0,1,A,0,0,D,E Ilderton,8.0,11.0,3.0,3.0,5.0,7.0,8.0,10.0,1.0,1.0,0.0,0.0,2.37,3.4,2.5,2.32,3.3,2.7,2.2,3.0,2.6,2.38,3.2,2.6,2.38,3.2,2.62,2.3,3.3,2.62,2.37,3.1,2.62
E3,25/01/03,Macclesfield,Exeter,1,1,D,0,0,D,M Pike,13.0,11.0,12.0,11.0,7.0,10.0,3.0,4.0,1.0,0.0,0.0,1.0,1.9,3.25,3.5,2.0,3.25,3.4,2.1,3.0,2.8,2.1,3.2,3.0,1.91,3.25,3.5,1.91,3.25,3.5,1.9,3.25,3.4
E3,11/03/03,Macclesfield,Leyton Orient,3,1,H,1,1,D,S Baines,13.0,5.0,5.0,1.0,6.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0,2.3,3.2,2.7,2.47,3.35,2.52,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.38,3.2,2.62,2.4,3.25,2.5
E3,05/10/02,Bury,Southend,1,3,A,1,0,H,P Joslin,11.0,6.0,6.0,3.0,12.0,17.0,3.0,6.0,0.0,3.0,0.0,0.0,1.833,3.25,3.75,1.8,3.4,3.9,1.8,3.1,3.4,1.8,3.2,4.0,1.83,3.25,3.75,1.833,3.25,3.75,1.8,3.3,3.75
